Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code
EC1A 2FG,Yes,51.517594,-0.105773,531528,181553,TQ315815,"Farringdon Without","City of London, unparished area",2002-07-01,,22,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC1A 2FH,No,51.517147,-0.107636,531400,181500,TQ314814,"Castle Baynard","City of London, unparished area",1980-01-01,1985-12-01,31,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 2JB,No,51.517187,-0.105674,531536,181508,TQ315815,"Farringdon Within","City of London, unparished area",1998-12-01,2005-08-01,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC1A 2JP,No,51.517101,-0.104755,531600,181500,TQ316815,"Farringdon Within","City of London, unparished area",1994-05-01,1996-06-01,22,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 2JQ,No,51.517187,-0.105674,531536,181508,TQ315815,"Farringdon Within","City of London, unparished area",2003-03-01,2008-12-01,24,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01032740
EC1A 2WL,No,51.517187,-0.105674,531536,181508,TQ315815,"Farringdon Within","City of London, unparished area",2002-07-01,2003-01-01,24,England,2020-02-19,"Imputed by ONS by reference to surrounding postcode grid references",E01032740
EC1A 4AA,No,51.515226,-0.096733,532162,181306,TQ321813,"Cheap","City of London, unparished area",1980-01-01,2008-08-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4AB,Yes,51.519338,-0.097398,532104,181762,TQ321817,"Farringdon Within","City of London, unparished area",2010-03-01,,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4AD,No,51.515226,-0.096733,532162,181306,TQ321813,"Cheap","City of London, unparished area",1980-01-01,2006-01-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4AJ,No,51.521025,-0.097212,532112,181950,TQ321819,"Aldersgate","City of London, unparished area",1987-04-01,1999-06-01,27,England,2020-02-19,"Approximate to within 50 metres",E01000001
EC1A 4AL,No,51.517883,-0.097516,532100,181600,TQ321816,"Farringdon Within","City of London, unparished area",1988-03-01,1990-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4AQ,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1996-06-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4AS,Yes,51.516411,-0.097721,532090,181436,TQ320814,"Cheap","City of London, unparished area",2001-12-01,,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4BB,Yes,51.516411,-0.097721,532090,181436,TQ320814,"Cheap","City of London, unparished area",2016-02-01,,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4BD,No,51.515226,-0.096733,532162,181306,TQ321813,"Cheap","City of London, unparished area",1980-01-01,1998-12-01,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4BH,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1981-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4BJ,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1983-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4BX,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1984-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DA,No,51.51954,-0.097678,532084,181784,TQ320817,"Farringdon Within","City of London, unparished area",1990-02-01,1998-06-01,28,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DD,No,51.518689,-0.097338,532110,181690,TQ321816,"Farringdon Within","City of London, unparished area",1992-01-01,2016-07-01,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4DE,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1986-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DH,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1981-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DN,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1981-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DP,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1984-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DR,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1981-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4DY,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1981-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4EA,No,51.515187,-0.097628,532100,181300,TQ321813,"Cheap","City of London, unparished area",1981-06-01,1990-12-01,32,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC1A 4EB,No,51.520541,-0.097881,532067,181895,TQ320818,"Farringdon Within","City of London, unparished area",1980-01-01,2005-07-01,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4ED,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1990-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4EE,Yes,51.515527,-0.097009,532142,181339,TQ321813,"Cheap","City of London, unparished area",2011-05-01,,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4EH,No,51.515187,-0.097628,532100,181300,TQ321813,"Cheap","City of London, unparished area",1980-01-01,1996-06-01,32,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC1A 4EJ,No,51.519166,-0.097376,532106,181743,TQ321817,"Farringdon Within","City of London, unparished area",1980-01-01,2005-07-01,29,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4EN,Yes,51.515527,-0.097009,532142,181339,TQ321813,"Cheap","City of London, unparished area",1999-12-01,,35,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4EP,No,51.515187,-0.097628,532100,181300,TQ321813,"Cheap","City of London, unparished area",1980-01-01,1990-12-01,32,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032739
EC1A 4ER,Yes,51.516554,-0.096562,532170,181454,TQ321814,"Aldersgate","City of London, unparished area",1980-01-01,,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4ET,No,51.516085,-0.097591,532100,181400,TQ320813,"Cheap","City of London, unparished area",1980-01-01,1984-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4EU,Yes,51.516984,-0.09702,532137,181501,TQ321815,"Aldersgate","City of London, unparished area",1993-01-01,,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HB,No,51.517883,-0.097516,532100,181600,TQ321816,"Farringdon Within","City of London, unparished area",1986-04-01,1995-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4HD,Yes,51.517469,-0.097533,532100,181554,TQ321815,"Aldersgate","City of London, unparished area",2000-12-01,,38,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HE,No,51.517883,-0.097516,532100,181600,TQ321816,"Farringdon Within","City of London, unparished area",1993-08-01,1999-06-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4HJ,Yes,51.517029,-0.096442,532177,181507,TQ321815,"Aldersgate","City of London, unparished area",2001-12-01,,36,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HN,No,51.517883,-0.097516,532100,181600,TQ321816,"Farringdon Within","City of London, unparished area",1992-01-01,1995-07-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4HQ,No,51.517883,-0.097516,532100,181600,TQ321816,"Farringdon Within","City of London, unparished area",1995-12-01,1996-12-01,36,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4HR,No,51.518864,-0.097562,532094,181709,TQ320817,"Farringdon Within","City of London, unparished area",1980-01-01,2005-07-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HT,Yes,51.51814,-0.097177,532123,181629,TQ321816,"Farringdon Within","City of London, unparished area",2001-06-01,,33,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HU,Yes,51.518301,-0.097239,532118,181647,TQ321816,"Farringdon Within","City of London, unparished area",2001-06-01,,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4HX,No,51.518781,-0.097479,532100,181700,TQ320816,"Farringdon Within","City of London, unparished area",1980-01-01,1995-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
EC1A 4HY,Yes,51.519646,-0.097543,532093,181796,TQ320817,"Farringdon Within","City of London, unparished area",2005-01-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4JA,Yes,51.520207,-0.097638,532085,181858,TQ320818,"Farringdon Within","City of London, unparished area",1980-01-01,,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4JP,Yes,51.520269,-0.097157,532118,181866,TQ321818,"Aldersgate","City of London, unparished area",1998-12-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4JR,Yes,51.520766,-0.097295,532107,181921,TQ321819,"Aldersgate","City of London, unparished area",1981-06-01,,27,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4LA,Yes,51.518765,-0.096862,532143,181699,TQ321816,"Aldersgate","City of London, unparished area",1993-01-01,,31,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4LB,No,51.519703,-0.098882,532000,181800,TQ319817,"Farringdon Within","City of London, unparished area",1993-01-01,1996-12-01,27,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4LE,No,51.519703,-0.098882,532000,181800,TQ319817,"Farringdon Within","City of London, unparished area",1980-01-01,1992-12-01,27,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01032740
EC1A 4LH,No,51.52045,-0.097769,532075,181885,TQ320818,"Farringdon Within","City of London, unparished area",1997-06-01,1999-06-01,26,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01000001
EC1A 4LJ,No,51.520541,-0.097881,532067,181895,TQ320818,"Farringdon Within","City of London, unparished area",1998-06-01,1999-12-01,26,England,2020-02-19,"Postcode sector mean (mainly PO Boxes)",E01000001
EC1A 4LL,No,51.520215,-0.097722,532079,181859,TQ320818,"Farringdon Within","City of London, unparished area",1995-12-01,2000-11-01,26,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4LN,No,51.518864,-0.097562,532094,181709,TQ320817,"Farringdon Within","City of London, unparished area",1999-06-01,2000-06-01,30,England,2020-02-19,"Within the building of the matched address closest to the postcode mean",E01000001
EC1A 4LP,No,51.518864,-0.097562,532094,181709,TQ320817,"Farringdon Within","City of London, unparished area",1993-01-01,1997-12-01,30,England,2020-02-19,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",E01000001
